id,relevance
280,2.5315117435671817
281,2.342478363756388
282,2.639552037815943
283,2.507205915595479
285,2.507205915595479
286,2.128121494498637
287,2.0687020334159802
288,2.524757218153932
289,2.524757218153932
291,2.342478363756388
292,2.3577958317488217
295,2.524757218153932
296,2.524757218153932
298,2.3548797285909258
299,2.299829947671119
300,2.2962664438957403
301,2.368754561426001
302,2.693989416614369
303,2.1663973641182914
304,2.012467450603128
306,2.3692775878599295
307,2.1816042010692547
308,2.4067839605833967
309,2.6068611529606733
310,2.342478363756388
311,2.524757218153932
312,2.6068611529606733
313,2.2962664438957403
315,2.4244699334695095
316,2.2535711165187022
317,2.1866858696187306
320,2.2962664438957403
321,2.051374186896804
322,2.2981645303820906
324,2.454239681577215
325,2.707466357004077
326,2.424466831087199
328,2.7064582271794597
329,2.3253097386084454
330,2.267102215727882
332,2.1866858696187306
333,2.2882532829807003
336,2.2882532829807003
337,2.055572061859464
338,2.24969453529535
339,2.2881951000641156
342,2.2193785871070095
344,2.208354717653901
345,2.3613593355241997
348,2.1691634377974864
349,2.714800654817525
352,2.0901891741901233
353,2.5603494292972604
356,2.26274516170134
357,2.5603494292972604
358,2.437837796148812
360,2.3453944669142848
362,2.0847103166515115
364,2.693989416614369
366,2.7096126073806817
367,2.6068611529606733
368,2.160125403942631
369,2.2708403340708685
370,2.693989416614369
371,2.603800579678981
372,2.606596725498709
376,2.4067957875236554
377,2.728631851717464
378,2.639552037815943
379,2.3479751773901656
380,1.977307186792638
381,2.597858091950471
382,2.1241871380261825
383,2.264787297209348
384,2.693989416614369
386,2.3577958317488217
387,2.3577958317488217
388,2.0789668089537647
390,2.2503437968668036
391,2.030760742534788
392,2.4823475833269564
393,2.15509845583359
394,2.0847103166515115
395,2.1272675766714046
396,2.279508025034662
398,2.2503437968668036
399,2.728631851717464
404,2.567631313842419
405,2.728631851717464
406,2.2962664438957403
409,2.363781086758959
410,2.2882532829807003
412,2.645165121388342
414,2.299829947671119
415,1.9454008275732941
416,2.3778479852145082
417,1.9454008275732941
419,2.2373815655047213
420,2.355679920037224
423,2.1498519034751955
424,2.1842675288915236
425,2.0847103166515115
426,2.693989416614369
427,2.0899610516373874
428,2.3844065517657484
429,2.338438458593349
430,2.0214869499637245
431,2.507205915595479
432,2.5237935626896038
433,2.5353918993592286
434,2.453683110569454
435,2.280585479280445
436,2.453683110569454
437,2.719952858285352
438,2.506527989329091
439,2.453683110569454
441,2.2962664438957403
442,2.5237935626896038
443,2.2962664438957403
448,2.318883668260205
449,2.2962664438957403
450,2.3624291621773432
451,2.4693895831820423
453,2.728631851717464
457,2.719952858285352
460,2.603800579678981
462,2.712732725705192
463,2.693989416614369
464,2.25902484507592
465,2.7096126073806817
466,2.693989416614369
467,2.1209100729035204
471,2.524757218153932
472,2.0687020334159802
474,2.306225178060469
477,2.1381949569694116
482,2.2962664438957403
483,2.299829947671119
484,2.693989416614369
486,2.693989416614369
487,1.9454008275732941
488,2.693989416614369
489,2.279508025034662
490,2.187558267454761
493,2.490453205955479
494,2.1241871380261825
495,2.2421957574433207
496,2.2838962289541582
498,2.187558267454761
499,2.3229074396570253
502,2.527810887578217
503,2.3649749184658164
504,2.279866217697809
505,2.1668887008937063
506,2.2962664438957403
507,2.507205915595479
509,2.6323480490171143
510,2.26274516170134
512,2.1866858696187306
513,2.09086741648367
514,2.597098250567897
515,2.163134207323123
518,1.977307186792638
519,2.2962664438957403
520,2.728631851717464
521,2.3548007689729595
522,2.280585479280445
523,2.189989520910654
525,2.507205915595479
526,2.574217543858977
527,2.507205915595479
528,2.522773110018943
529,2.322500336604169
530,2.574217543858977
531,2.473201454122269
532,2.693989416614369
534,2.1799783027084567
535,2.3577958317488217
537,2.507205915595479
538,2.2962664438957403
539,2.693989416614369
540,2.2882532829807003
541,2.3548007689729595
543,2.3577958317488217
545,2.693989416614369
546,2.2830715288100403
547,2.200840234662326
548,2.26274516170134
550,2.3844065517657484
552,2.458928149516698
553,2.3910774879708083
554,2.1868281898990385
555,2.3098338355021086
556,2.367907968991285
558,2.140711834329228
560,2.3844065517657484
561,2.1498519034751955
564,2.567631313842419
565,2.1498519034751955
566,2.507205915595479
567,2.2704046320795928
569,2.0847103166515115
570,2.5038035543550565
574,2.143529967630519
575,2.524757218153932
577,2.0845807987621834
578,2.4020150023298914
579,2.1178652021815063
580,2.446453724767512
586,2.507205915595479
587,2.728631851717464
588,2.1381949569694116
589,2.0302500321330834
590,2.719952858285352
592,2.3548007689729595
594,2.2503437968668036
596,2.693989416614369
597,2.728631851717464
598,2.299829947671119
599,2.6972909436846324
601,2.270174994792639
602,2.693989416614369
603,2.270174994792639
604,2.2704074340012874
607,2.258518048286855
608,2.3577958317488217
609,1.9454008275732941
610,2.2830715288100403
612,2.183077212177092
613,2.2210308999113515
614,2.180619268623832
615,2.2210308999113515
616,2.453683110569454
617,2.352116416261846
618,2.506527989329091
620,2.728631851717464
621,2.3548007689729595
622,2.693989416614369
623,1.9454008275732941
624,2.693989416614369
625,2.0789668089537647
627,2.2882532829807003
628,2.3548007689729595
629,2.693989416614369
631,2.5315117435671817
632,2.3577958317488217
633,2.1816042010692547
638,2.2457156346733145
639,2.0847103166515115
641,2.1954138338536575
645,2.2924196189616
647,2.728631851717464
648,2.284148983055823
649,2.390671075636211
650,2.4484488829799114
651,2.728631851717464
654,2.507205915595479
655,2.2962664438957403
656,2.507205915595479
657,2.507205915595479
658,2.4100333465815496
664,2.3025181888210255
665,2.728631851717464
667,2.183077212177092
672,2.279508025034662
673,2.693989416614369
675,2.161361135763315
676,2.143529967630519
678,2.197378401883713
681,2.374233368239943
683,2.562850555584499
684,2.454144248150466
685,2.693989416614369
689,2.693989416614369
692,2.1816042010692547
693,2.342478363756388
694,2.693989416614369
695,2.3548007689729595
697,2.26274516170134
698,2.3548007689729595
699,2.522773110018943
701,2.507205915595479
702,2.3548007689729595
703,2.1816042010692547
704,2.261335425043642
705,2.3224471720355835
706,2.2962664438957403
707,2.5714387931314233
708,2.2962664438957403
709,2.5315117435671817
710,2.388650711271221
711,2.507205915595479
714,2.3910774879708083
716,2.2838962289541582
717,2.468632217037544
719,2.3025181888210255
720,2.1954138338536575
721,2.26274516170134
723,2.118336802765961
724,2.468632217037544
725,2.693989416614369
727,2.2962664438957403
728,2.3963225269180524
729,2.370106486007617
730,2.390671075636211
732,2.0850217047351394
733,2.342478363756388
735,2.5315117435671817
736,2.169828033628767
738,2.3548797285909258
741,2.3613593355241997
744,2.2704046320795928
746,2.0847103166515115
747,2.305418415283647
750,2.012467450603128
752,2.188474757480629
754,2.135179302386677
755,2.3910774879708083
757,2.370672672137144
761,2.311024233905104
762,2.140711834329228
766,2.3577958317488217
767,2.044831389296224
768,2.6179281289125185
769,2.728631851717464
770,2.3548007689729595
772,2.1799783027084567
774,2.507205915595479
775,2.311024233905104
776,2.2962664438957403
777,2.3548797285909258
779,2.3025181888210255
780,2.709756537743451
781,2.1954138338536575
782,2.299829947671119
783,2.3548007689729595
785,2.1128162511478363
786,2.2838962289541582
788,2.1498519034751955
789,2.1381949569694116
792,2.3025181888210255
793,2.3025181888210255
794,2.2838962289541582
795,2.0214869499637245
796,2.2962664438957403
797,2.3942345794115893
798,2.693989416614369
799,2.26274516170134
802,2.323240722286747
803,2.693989416614369
804,2.7096126073806817
805,2.693989416614369
806,2.693989416614369
807,2.4446706504248548
808,2.299829947671119
809,1.9454008275732941
810,2.5315117435671817
813,2.279508025034662
814,2.3577958317488217
815,2.3548797285909258
816,2.4036798101818206
820,2.2503437968668036
821,2.1498519034751955
822,2.3577958317488217
823,2.377902057939086
825,2.1241871380261825
827,2.693989416614369
829,2.26274516170134
830,2.200840234662326
833,2.299829947671119
834,2.2962664438957403
835,2.1842675288915236
836,2.299829947671119
838,2.728631851717464
839,2.299829947671119
840,2.2962664438957403
841,2.2962664438957403
842,2.41106440516226
845,2.1929124972941083
846,2.2045249352601566
848,2.387676012860349
849,2.331844523347533
850,2.1272860474948176
851,2.2210308999113515
853,2.6763663370681714
854,2.1498519034751955
855,2.3585255904527367
856,2.693989416614369
858,2.0214869499637245
859,2.395289354039158
860,2.4416392942798684
861,2.693989416614369
863,2.3748071978723706
864,2.261335425043642
865,2.1953489034810696
866,2.077321760352492
870,2.5678780970286246
871,2.314869111890327
873,2.1816042010692547
874,2.2838962289541582
875,2.1132597577281755
877,2.5315117435671817
879,2.524757218153932
880,2.2962664438957403
883,2.1792900949605407
884,1.9454008275732941
887,2.2962664438957403
888,1.9454008275732941
889,2.187558267454761
890,2.166366200850154
891,2.166366200850154
892,2.1498519034751955
896,2.393608530551675
897,2.1241871380261825
900,2.279508025034662
901,2.524757218153932
903,2.5714387931314233
904,2.261335425043642
905,2.613635404355389
906,2.728631851717464
907,2.507205915595479
911,2.2503437968668036
913,2.189989520910654
914,2.169828033628767
915,2.09086741648367
916,2.1866789759336
917,2.160644208831024
919,2.0214869499637245
920,2.166366200850154
921,2.2519719019567352
924,2.693989416614369
925,2.299829947671119
926,2.5315117435671817
927,2.131873021124735
930,2.3577958317488217
931,2.3577958317488217
932,2.3548007689729595
933,2.5315117435671817
935,2.2503437968668036
936,2.2503437968668036
937,2.2503437968668036
938,2.0687020334159802
939,2.2503437968668036
941,2.3155085091035823
942,2.524757218153932
943,2.693989416614369
945,2.507205915595479
946,2.051374186896804
947,2.0789668089537647
948,2.0214869499637245
949,2.0789668089537647
950,2.0943751329062126
951,2.1866858696187306
952,2.1816042010692547
953,2.1866858696187306
955,2.1241871380261825
956,2.507205915595479
957,2.693989416614369
959,2.299829947671119
960,2.034752128336224
961,2.6068611529606733
964,2.2986445543188667
965,2.507205915595479
966,2.0214869499637245
967,2.26274516170134
968,2.390671075636211
970,2.728631851717464
971,2.6172103615051947
972,2.2962664438957403
973,2.693989416614369
975,2.693989416614369
976,2.3548797285909258
977,2.3548797285909258
979,2.453683110569454
980,2.728631851717464
981,2.5315117435671817
982,2.693989416614369
983,2.2830715288100403
985,2.3577958317488217
986,2.597858091950471
987,2.331226523221423
988,1.9454008275732941
989,2.299829947671119
990,2.3548007689729595
992,2.606596725498709
993,2.299829947671119
994,2.693989416614369
995,2.2163141707199068
996,2.1381949569694116
997,2.3577958317488217
998,2.3577958317488217
999,2.3548007689729595
1002,2.693989416614369
1003,2.1498519034751955
1005,2.473201454122269
1006,2.1178652021815063
1009,2.562850555584499
1010,2.3548007689729595
1011,2.3577958317488217
1012,2.693989416614369
1013,2.728631851717464
1014,2.693989416614369
1015,2.299829947671119
1016,2.2962664438957403
1017,2.2962664438957403
1018,2.693989416614369
1021,2.3910774879708083
1023,2.728631851717464
1024,2.284148983055823
1025,2.2830715288100403
1027,2.2838962289541582
1029,2.4868384670747883
1030,2.36233308572205
1032,2.284148983055823
1033,2.5714387931314233
1034,2.261335425043642
1035,2.5315117435671817
1036,2.3548007689729595
1037,2.693989416614369
1039,1.977307186792638
1041,2.19113760497619
1042,2.507205915595479
1043,2.0831674721010227
1044,2.174554067106265
1045,2.279508025034662
1046,2.30266462615124
1047,2.285291512733086
1048,2.1816042010692547
1049,2.183077212177092
1050,2.122750126080514
1052,2.507205915595479
1054,2.0789668089537647
1055,2.2282001092622203
1057,2.3711873631700406
1058,2.3577958317488217
1059,2.693989416614369
1061,2.3577958317488217
1063,2.2954728936445767
1064,2.1498519034751955
1066,2.507205915595479
1067,2.299829947671119
1069,2.3577958317488217
1070,2.2962664438957403
1071,2.09086741648367
1075,2.0687020334159802
1077,2.693989416614369
1078,2.26489892881902
1079,2.728631851717464
1082,2.2962664438957403
1085,2.183748724003131
1087,2.5038035543550565
1088,2.507205915595479
1089,2.728631851717464
1091,2.524757218153932
1092,2.3548007689729595
1093,2.693989416614369
1094,2.3548007689729595
1096,2.522773110018943
1099,2.3548797285909258
1100,2.2503437968668036
1102,2.0136279735725036
1105,2.2503437968668036
1106,2.200840234662326
1109,2.5714387931314233
1110,2.3198471632796767
1111,2.507205915595479
1112,2.034752128336224
1113,2.1381949569694116
1114,2.0214869499637245
1115,2.507205915595479
1117,2.342478363756388
1118,2.507205915595479
1119,2.3963225269180524
1120,2.446453724767512
1122,2.6068611529606733
1123,2.310093029250611
1124,2.524757218153932
1125,1.977307186792638
1126,2.2535711165187022
1127,2.2535711165187022
1130,2.2668411283042147
1131,2.1381949569694116
1133,2.707466357004077
1136,2.524757218153932
1137,2.1178652021815063
1139,2.387676012860349
1140,2.507205915595479
1141,2.4633871780903
1143,2.3447100172087127
1144,2.2838962289541582
1147,2.3577958317488217
1149,2.3548007689729595
1150,2.055572061859464
1152,2.2395270791988517
1153,2.693989416614369
1154,2.3548007689729595
1156,2.693989416614369
1157,2.2882532829807003
1158,2.3910774879708083
1160,2.2954728936445767
1161,2.5637340504843644
1162,2.567631313842419
1163,2.299829947671119
1166,2.507205915595479
1167,2.1498519034751955
1169,2.270174994792639
1170,2.2838962289541582
1173,2.4757088171213892
1174,2.469401410122301
1175,2.3577958317488217
1178,2.712732725705192
1179,2.693989416614369
1181,2.1866858696187306
1182,2.299829947671119
1183,2.728631851717464
1184,2.507205915595479
1186,2.5315117435671817
1187,2.507205915595479
1188,2.065313064235212
1189,2.2962664438957403
1190,2.1241871380261825
1193,2.238850388693388
1194,2.3548797285909258
1197,2.3577958317488217
1198,2.342478363756388
1199,2.693989416614369
1200,2.507205915595479
1201,2.709756537743451
1202,2.342478363756388
1203,2.1620729822828295
1204,2.2708403340708685
1207,2.6179281289125185
1209,2.200840234662326
1210,2.0789668089537647
1211,2.3548007689729595
1213,2.1661905056877937
1214,2.0831674721010227
1217,2.3548007689729595
1219,2.0682099216287364
1221,2.0682099216287364
1222,2.1866858696187306
1223,2.2962664438957403
1225,2.390671075636211
1226,2.3204151089923024
1229,2.4610830980283467
1232,2.6068611529606733
1233,2.1866858696187306
1234,2.693989416614369
1235,2.693989416614369
1236,2.1132597577281755
1239,2.1870898272738795
1240,2.490453205955479
1241,2.2962664438957403
1242,2.728631851717464
1244,2.5236370442349765
1245,2.728631851717464
1246,2.2962664438957403
1247,2.0899610516373874
1249,2.2962664438957403
1250,2.2962664438957403
1251,2.728631851717464
1254,2.507205915595479
1255,2.693989416614369
1256,2.728631851717464
1258,2.5315117435671817
1259,2.2962664438957403
1260,2.3548007689729595
1261,2.437837796148812
1262,2.2962664438957403
1263,2.693989416614369
1264,2.693989416614369
1265,2.728631851717464
1268,2.728631851717464
1269,2.3548007689729595
1270,2.149174950567777
1271,2.2962664438957403
1272,2.299829947671119
1274,2.2962664438957403
1277,2.2838962289541582
1278,2.2421957574433207
1280,2.2968068692519616
1281,2.5038035543550565
1282,2.160125403942631
1283,2.2648005278676946
1284,2.693989416614369
1285,2.077321760352492
1286,2.0136279735725036
1288,2.693989416614369
1290,2.507205915595479
1292,2.2523865006265016
1293,2.4610830980283467
1294,2.1842675288915236
1295,2.5315117435671817
1297,2.6068611529606733
1298,2.187558267454761
1299,2.1866858696187306
1301,2.2535711165187022
1304,2.693989416614369
1305,2.3577958317488217
1306,2.5714387931314233
1307,2.096122068501427
1308,2.507205915595479
1309,2.1897847790873657
1310,2.2962664438957403
1311,2.2838962289541582
1312,2.507205915595479
1313,2.3963225269180524
1314,2.336902100607804
1315,2.306225178060469
1318,2.719952858285352
1319,2.458928149516698
1321,2.3087102764548746
1322,2.077321760352492
1324,2.507205915595479
1325,2.3548797285909258
1327,2.279508025034662
1328,2.5038035543550565
1329,2.5038035543550565
1330,2.0687020334159802
1331,2.3577958317488217
1332,2.3577958317488217
1333,2.0687020334159802
1334,2.1272675766714046
1336,2.3613593355241997
1337,2.5637340504843644
1339,2.1691634377974864
1341,2.2786338730501132
1342,2.3808430479903704
1343,2.41106440516226
1346,2.5315117435671817
1350,2.327486073844912
1351,2.367263400693493
1352,2.277389462811059
1353,2.613635404355389
1354,2.4510278008327364
1358,2.2868633756721786
1360,2.2962664438957403
1361,2.5315117435671817
1362,2.0899610516373874
1363,2.6763663370681714
1365,2.712732725705192
1367,2.693989416614369
1368,2.507205915595479
1369,2.197371126336699
1370,1.9454008275732941
1371,2.507205915595479
1372,2.524757218153932
1373,2.524757218153932
1374,2.524757218153932
1375,2.728631851717464
1376,2.390671075636211
1378,2.183077212177092
1379,2.299829947671119
1380,2.1132597577281755
1381,2.106283342480922
1382,2.2962664438957403
1383,2.041754985218411
1384,2.3548007689729595
1385,2.3548007689729595
1386,2.0214869499637245
1389,2.5714387931314233
1390,2.5072260375087176
1391,2.3910774879708083
1392,2.306225178060469
1393,2.197378401883713
1396,2.490453205955479
1398,2.719952858285352
1400,2.728631851717464
1402,2.458928149516698
1404,2.613734531248989
1406,2.693989416614369
1407,2.373675601272223
1409,2.3577958317488217
1410,2.3778479852145082
1411,2.3577958317488217
1412,2.693989416614369
1413,2.5242473838028388
1415,2.0789668089537647
1416,2.166366200850154
1417,2.3548797285909258
1418,2.507205915595479
1420,1.9454008275732941
1421,2.370672672137144
1423,2.507205915595479
1424,2.2962664438957403
1425,2.2838962289541582
1426,2.1842675288915236
1428,2.279508025034662
1429,2.3548007689729595
1430,2.693989416614369
1432,2.606596725498709
1435,2.3548007689729595
1437,2.055048288697428
1438,2.3838481021688667
1440,2.3548007689729595
1441,2.524757218153932
1442,2.3548007689729595
1445,2.1132597577281755
1446,2.2708403340708685
1447,2.507205915595479
1448,2.0687020334159802
1450,2.2962664438957403
1451,1.977307186792638
1452,2.693989416614369
1455,2.693989416614369
1456,2.507205915595479
1457,2.5714387931314233
1459,2.490453205955479
1460,2.507205915595479
1461,2.3778479852145082
1462,2.3548007689729595
1463,1.977307186792638
1464,2.728631851717464
1465,2.693989416614369
1466,2.131873021124735
1467,2.2962664438957403
1469,2.1816042010692547
1470,2.693989416614369
1474,2.0687020334159802
1475,2.2117837265534197
1476,2.09086741648367
1477,2.3649749184658164
1478,2.2704074340012874
1480,2.2962664438957403
1482,2.2962664438957403
1484,2.3844065517657484
1485,2.238850388693388
1488,2.2489287879169093
1489,2.3548797285909258
1493,2.1889935623690215
1494,2.1190029783665905
1495,2.3296163661791267
1498,2.3808430479903704
1499,2.09086741648367
1500,2.2395270791988517
1502,2.3613593355241997
1503,2.2318758622441486
1505,2.507205915595479
1507,2.055048288697428
1508,2.299829947671119
1510,2.693989416614369
1511,2.3025181888210255
1513,2.693989416614369
1514,2.280585479280445
1515,2.169828033628767
1516,2.09086741648367
1517,2.728631851717464
1518,2.355679920037224
1519,2.0847103166515115
1520,2.2523865006265016
1521,2.211862412995315
1522,2.2489287879169093
1523,2.342478363756388
1524,2.1889935623690215
1525,2.0896271491884697
1526,2.3296163661791267
1527,2.5315117435671817
1529,2.1866858696187306
1530,2.1132597577281755
1531,2.09086741648367
1532,2.3292723943020177
1533,2.2962664438957403
1534,2.5315117435671817
1535,2.3292723943020177
1536,1.9454008275732941
1537,2.507205915595479
1539,2.1816042010692547
1540,2.5714387931314233
1541,2.613734531248989
1543,2.5315117435671817
1544,2.3548007689729595
1545,2.606596725498709
1547,2.507205915595479
1549,2.693989416614369
1550,2.3548007689729595
1551,2.3155085091035823
1552,2.1866858696187306
1553,2.1897847790873657
1555,2.1866858696187306
1556,2.599363517967901
1557,2.326801418389546
1558,2.2924196189616
1559,2.710455845202295
1563,2.1178652021815063
1564,2.693989416614369
1565,2.1498519034751955
1566,2.693989416614369
1567,2.693989416614369
1570,2.446905850332811
1573,2.693989416614369
1574,2.3711873631700406
1575,2.1498519034751955
1579,2.693989416614369
1580,2.41106440516226
1581,2.507205915595479
1582,2.2924196189616
1583,2.2529611513736714
1584,2.187558267454761
1585,2.189989520910654
1586,2.1661905056877937
1589,2.473201454122269
1590,2.1842675288915236
1591,1.977307186792638
1592,2.197378401883713
1594,2.2962664438957403
1596,2.728631851717464
1597,2.3548007689729595
1598,2.2962664438957403
1599,2.693989416614369
1600,2.2962664438957403
1601,2.3910774879708083
1602,2.2962664438957403
1603,2.693989416614369
1604,1.9454008275732941
1605,2.3963225269180524
1606,2.728631851717464
1607,2.2282001092622203
1608,1.9454008275732941
1611,2.0921637147280343
1613,2.5714387931314233
1614,2.3102933047314442
1615,2.0847103166515115
1618,2.3519983659020682
1619,2.4019404092536556
1620,2.0789668089537647
1621,2.1816042010692547
1623,2.4600533376361
1625,2.2373531907548867
1626,2.1816042010692547
1628,2.1954138338536575
1629,2.693989416614369
1630,2.1929124972941083
1631,2.1866789759336
1632,2.1897847790873657
1635,2.1132597577281755
1636,2.2962664438957403
1638,2.3548007689729595
1639,1.995330684809933
1641,2.3577958317488217
1642,1.9454008275732941
1644,2.4449877396216677
1646,2.3577958317488217
1649,2.1498519034751955
1650,2.2838962289541582
1651,2.160163842757783
1652,2.208354717653901
1658,2.637344683577898
1659,2.5315117435671817
1660,2.437837796148812
1662,2.693989416614369
1663,2.719952858285352
1665,2.4610830980283467
1666,2.1866789759336
1668,2.347363534273149
1674,2.3548007689729595
1676,2.3604437011638795
1678,2.47052407787685
1679,2.3548007689729595
1680,1.9454008275732941
1682,2.3942345794115893
1683,2.3548007689729595
1684,2.299829947671119
1685,2.693989416614369
1686,2.3548007689729595
1687,2.693989416614369
1688,2.63092173686724
1689,2.688986481265714
1690,2.311024233905104
1693,2.714800654817525
1694,2.055572061859464
1695,2.3604437011638795
1697,2.712732725705192
1698,2.712732725705192
1699,2.712732725705192
1700,2.3649749184658164
1701,2.3548797285909258
1706,2.1866858696187306
1707,2.1816042010692547
1708,2.1866858696187306
1709,2.5603494292972604
1710,1.977307186792638
1711,2.3548797285909258
1712,2.507205915595479
1714,2.4350292025951
1716,2.5315117435671817
1717,2.2830715288100403
1718,2.3025181888210255
1719,2.693989416614369
1720,2.2708403340708685
1723,2.2529611513736714
1725,2.267102215727882
1727,2.693989416614369
1728,2.3548007689729595
1729,2.2962664438957403
1730,2.2210308999113515
1732,2.462184491461756
1734,2.1816042010692547
1735,2.3216112246960012
1736,2.3457569690532956
1737,2.1733249080741563
1739,2.1389245231771885
1743,2.2373531907548867
1744,2.3685670811155384
1745,2.3485914695608003
1747,2.299829947671119
1748,2.507205915595479
1750,2.280585479280445
1751,2.189989520910654
1752,2.507205915595479
1754,2.574217543858977
1755,2.522773110018943
1756,2.3548007689729595
1757,2.3548797285909258
1758,2.25902484507592
1759,2.322500336604169
1760,2.574217543858977
1761,2.473201454122269
1763,2.599363517967901
1764,2.1897847790873657
1766,2.3778479852145082
1767,2.693989416614369
1768,2.390671075636211
1769,2.2962664438957403
1770,2.2955839810371748
1772,2.701191858478345
1773,2.696667502373284
1775,2.415835502699516
1776,2.1498519034751955
1778,2.2870354270486777
1781,2.522773110018943
1783,2.4868384670747883
1787,2.306225178060469
1788,2.1816042010692547
1789,2.693989416614369
1791,2.294253988103767
1792,1.9454008275732941
1793,2.524757218153932
1794,2.693989416614369
1795,2.693989416614369
1796,2.693989416614369
1798,2.693989416614369
1799,2.629847048585126
1800,2.3808430479903704
1801,2.728631851717464
1802,2.728631851717464
1803,2.30266462615124
1806,2.3100191356338358
1807,2.507205915595479
1808,2.1954138338536575
1809,2.183077212177092
1810,2.2503437968668036
1812,2.1816042010692547
1813,2.6068611529606733
1814,2.2503437968668036
1817,2.1498519034751955
1819,2.3808430479903704
1820,2.267102215727882
1822,2.299829947671119
1823,2.728631851717464
1825,2.693989416614369
1826,2.728631851717464
1827,2.0687020334159802
1828,2.0789668089537647
1831,2.299588828312469
1832,2.6179281289125185
1833,2.3205052522384144
1834,2.26274516170134
1836,2.2962664438957403
1837,2.2962664438957403
1838,2.693989416614369
1839,2.597858091950471
1840,2.660273342644589
1842,2.63092173686724
