relevance,id
2.5350951773864394,1245
2.391187368348157,1246
2.1119593682137556,1247
2.3742427495884995,1249
2.29336859988876,1250
2.7517387436308822,1251
2.6438671626394736,1254
2.7071925296112225,1255
2.772686803682191,1256
2.598791872420119,1258
2.3577016573119205,1259
2.3747595382028175,1260
2.093304063704408,1261
2.348189232540707,1262
2.706546597818564,1263
2.6285533211332206,1264
2.7189984460317307,1265
2.7510199732717795,1268
2.441797586832527,1269
2.396179073289403,1270
2.1767480541130135,1271
2.288370103160461,1272
2.1081961302097048,1274
2.1718504963079255,1277
2.29624821939536,1278
2.3120714164332563,1280
2.5533000557578323,1281
2.0836042454481793,1282
2.2228707211579364,1283
2.714973298038117,1284
2.106419512846976,1285
2.0648531198908993,1286
2.6352254435493614,1288
2.4336641414141416,1290
2.1684930472525794,1292
2.411622740884487,1293
2.362752586181857,1294
2.6616980646236894,1295
2.892299644216354,1297
2.2128852683265157,1298
2.257181967827739,1299
2.300212304136351,1301
2.7954644433497498,1304
2.371490859687376,1305
2.75596391696696,1306
1.8379335431107868,1307
2.559836141717726,1308
2.249968056002772,1309
2.7305436907076914,1310
2.3454227005179282,1311
2.3905308622371484,1312
2.421067323233437,1313
2.6762601456211614,1314
2.635339828876031,1315
2.762674441552844,1318
2.536993226020675,1319
2.270447152880979,1321
1.9063990583948787,1322
2.5244074201791853,1324
2.3143302325302626,1325
2.25283161310841,1327
2.7411794652429853,1328
2.6010533503462847,1329
1.7401492624923236,1330
2.476976747498977,1331
2.462034067619378,1332
1.7611795861373174,1333
2.0121603493822326,1334
2.483658966695863,1336
2.2670069309152026,1337
2.1315646141215105,1339
2.117715005267545,1341
2.5698890044472744,1342
2.2954727411958036,1343
2.6613002740169494,1346
1.8993030429239703,1350
2.2093532900852457,1351
1.8308986207606999,1352
2.844277040882745,1353
2.493113731644926,1354
1.9801816436633488,1358
2.2863481420973093,1360
2.3813250518248767,1361
2.228560394864076,1362
2.778122347369924,1363
2.663416543000845,1365
2.6870380805319733,1367
2.855394011602952,1368
2.1587500237532264,1369
1.9596146322499475,1370
2.636329744183759,1371
2.5774322664740605,1372
2.5774322664740605,1373
2.6393521358294656,1374
2.765725207827232,1375
2.488334382490529,1376
1.994799140711775,1378
2.3300455553323105,1379
1.8757962641266346,1380
2.2935025682900303,1381
2.346715356983894,1382
1.944754674178465,1383
2.4669013227495706,1384
2.4589555191760106,1385
2.0784684103939632,1386
2.6791083936166618,1389
2.440600891125551,1390
2.4766003612134844,1391
2.5266021233056586,1392
2.0882476320843644,1393
2.4856278769227913,1396
2.8258104020080665,1398
2.773598677228868,1400
2.539794609237385,1402
2.623866762805152,1404
2.75077040754847,1406
2.35462988166134,1407
2.629794515657795,1409
2.4429680028525396,1410
2.460827910575973,1411
2.7622904096901086,1412
2.387857142857143,1413
1.9777736873056302,1415
2.1283254197923336,1416
2.383549880658004,1417
2.7271616553234552,1418
2.019775953837018,1420
2.4587144877193134,1421
2.6925841412466385,1423
1.8963095252256423,1424
2.2963940871636472,1425
2.201230178669842,1426
2.2589144828690872,1428
2.341757936522918,1429
2.4068278711595754,1430
2.5264081878497255,1432
2.4090621633927127,1435
1.9014222972301915,1437
2.422418602378612,1438
2.4528727134570816,1440
2.501675427987054,1441
2.5066520002949595,1442
2.0762539337741894,1445
1.9346351873862884,1446
2.728475031749797,1447
2.1885057710632183,1448
2.2921590751690486,1450
1.9978629538186017,1451
2.6660673875081633,1452
2.646831056940239,1455
2.6032156493484235,1456
2.634194060443442,1457
2.63259257579031,1459
2.394762987012987,1460
2.4170108583314796,1461
2.554519090659646,1462
1.8037003134911462,1463
2.7129222610411303,1464
2.7446018542520894,1465
1.8950041968069222,1466
2.3527993392572726,1467
2.2387339368749073,1469
2.731843475981398,1470
2.187642423412137,1474
2.2500660917388204,1475
2.1997714981811303,1476
1.8506241883116883,1477
2.1440548556051295,1478
2.211069117485918,1480
2.242311014278294,1482
2.2959146300648845,1484
2.293064746005428,1485
2.207664480688656,1488
2.3191118654250853,1489
2.0702526524690072,1493
2.197772884390286,1494
2.358678422659305,1495
2.167887674928509,1498
2.0711738738433016,1499
2.128253967055921,1500
2.0697874207739066,1502
1.8762091939806447,1503
2.7260565378977075,1505
1.7794808257295387,1507
2.0578598883560577,1508
2.760452610536773,1510
2.3228010987504173,1511
2.659778304542497,1513
2.1472587528580545,1514
2.160603021847078,1515
1.9825171924716265,1516
2.684890847492416,1517
2.349937184275456,1518
1.9093824753068684,1519
2.3658397678873393,1520
2.3216933032494818,1521
2.1792414305990095,1522
2.4556001583983944,1523
2.153869236010172,1524
1.8460734786601365,1525
2.416696655092161,1526
2.5319115762106574,1527
2.2164263012704337,1529
2.2068757418046534,1530
2.110326640995005,1531
2.341982074063323,1532
2.2195703610380986,1533
2.479543285353211,1534
2.4781787575816123,1535
1.6659513458329198,1536
2.2885802120480414,1537
2.246787091420691,1539
2.4465535320311056,1540
2.4250782890263904,1541
2.595200490841535,1543
2.429766086640851,1544
2.6183642142569488,1545
2.79894434849892,1547
2.535005928420822,1549
2.4415144510352595,1550
2.271076490141742,1551
2.3986425818251282,1552
2.4261608883059904,1553
2.7049125352505676,1555
2.591437631732769,1556
2.5426165008114885,1557
2.3909887383301607,1558
2.6401382019014834,1559
2.1424856625465174,1563
2.737977595039843,1564
2.1805101208484547,1565
2.7460136214212705,1566
2.686792840342562,1567
2.529392379751116,1570
2.7965252800738343,1573
2.643481846061874,1574
2.3135776856465204,1575
2.7193273143772716,1579
2.3892527675925073,1580
2.6660437833956374,1581
2.5582328802295784,1582
2.37158020810841,1583
2.1002476052924495,1584
1.9201511714503252,1585
2.3510760509199375,1586
2.458065302633106,1589
2.2721851657859196,1590
1.6326578461676597,1591
2.2152745741785624,1592
2.3600897316939493,1594
2.6401489706611314,1596
2.433457111778332,1597
2.3777642069356144,1598
2.719054110338119,1599
2.32754316678795,1600
2.47922944648056,1601
2.3892746143023738,1602
2.6280621284714867,1603
1.3986226424936405,1604
2.248820070096501,1605
2.63097894683643,1606
1.8171862921829416,1607
1.8574692082222843,1608
1.7973134777559547,1611
2.5957931606867026,1613
1.9128849279854037,1614
2.113343227961539,1615
2.4867324891220557,1618
2.562994193409186,1619
2.25142182151085,1620
2.035967659285766,1621
2.7258191850969045,1623
2.1577550572254784,1625
2.1560199180392052,1626
2.309698815569502,1628
2.7599783163329157,1629
2.2815327954437965,1630
2.321101768724133,1631
2.2702014386821774,1632
1.9435607017139713,1635
2.308237121169293,1636
2.3749177787398033,1638
1.6591445977069985,1639
2.3630182738080947,1641
1.9130834251865505,1642
2.6884952252625767,1644
2.2349958088421804,1646
1.8032749286823584,1649
2.0215245240115522,1650
1.97707326338297,1651
2.413586465261299,1652
2.808102490227493,1658
2.450057239413798,1659
2.246719312899657,1660
2.7313908848892576,1662
2.786138515994037,1663
2.0134716180861245,1665
1.8801061267639185,1666
2.409349411986091,1668
2.811530935802625,1674
2.4661069101548145,1676
2.836940214535153,1678
2.5833406888918296,1679
2.19426478231913,1680
2.376079999413559,1682
2.3519020573308653,1683
2.1911070289853827,1684
2.752347879396295,1685
2.5206428505852037,1686
2.688719087007505,1687
2.5810406329759847,1688
2.6657045520778597,1689
2.350798408731867,1690
2.5898362646816855,1693
2.1522669032429436,1694
2.4735855836070746,1695
2.7938342685606505,1697
2.6591741350903892,1698
2.7149467821527944,1699
2.3643375,1700
2.442001090854876,1701
2.336587510948281,1706
2.3060982492963538,1707
2.347424646378932,1708
2.4882331068093446,1709
1.9426935024009597,1710
2.2647542171276784,1711
2.577448722478375,1712
2.591620757673529,1714
2.6787534392770542,1716
2.219236132116226,1717
2.392495812326017,1718
2.7852294698065365,1719
2.319821970318921,1720
2.3136493230032538,1723
2.2307825804919386,1725
2.4741963009639485,1727
2.3266452110585503,1728
2.342243632772356,1729
2.239047328021801,1730
2.625189506384788,1732
2.216201251527004,1734
2.447368042283803,1735
2.257873512627961,1736
2.318311149558678,1737
1.9028563709933046,1739
2.2695778305710705,1743
2.477192566330481,1744
2.1346453611561986,1745
2.1307660118107927,1747
2.1555082181100116,1748
2.1159970277142395,1750
2.327327666943888,1751
2.4926573696002214,1752
2.7002634721020438,1754
2.4837073974978283,1755
2.352649580962756,1756
2.2771386254159927,1757
1.998405935654845,1758
2.7334913226882063,1759
2.686340622148336,1760
2.5216143706370593,1761
2.7584814815668053,1763
2.287698108929918,1764
2.415941208738938,1766
2.767846417955667,1767
2.571243855208391,1768
2.3609105400230743,1769
2.360363272540308,1770
2.773909895519922,1772
2.750969971330614,1773
2.4739227637130803,1775
2.049301497613085,1776
2.4489921693144923,1778
2.450933271170136,1781
2.6598038980109813,1783
2.0142018080841297,1787
2.0188145305924268,1788
2.81580601810485,1789
2.2914115801488313,1791
2.14296816297035,1792
2.2615120454685247,1793
2.4026285745809455,1794
2.7260123277052206,1795
2.736897037595104,1796
2.2102390414649196,1798
2.670014964616213,1799
2.5053415059270265,1800
2.7055348289675827,1801
2.6956830694894207,1802
2.2580689366221045,1803
2.219147955585413,1806
2.9612878420229936,1807
2.190908686586723,1808
2.067881771059009,1809
2.111595259671188,1810
2.271182007829791,1812
2.582720203098479,1813
2.2640917021105147,1814
2.2633839426125606,1817
2.332239822071391,1819
2.1441470927647432,1820
2.6514991654549878,1822
2.778124624220607,1823
2.7470196394051167,1825
2.772891518611668,1826
2.209791666666667,1827
2.3352295732910413,1828
1.9518578105166593,1831
2.5806258645817453,1832
2.158959218631449,1833
2.099655847177807,1834
2.363939785693128,1836
2.718069557898473,1837
